Date,year,month,day,temp,dewp,slp,visib,wdsp,mxpsd,max,min,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tomorrow
2018-10-13,2018.0,10.0,13.0,79.2,70.96,1010.6600000000001,10.0,7.4,16.24,89.62,69.24000000000001,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-14,2018.0,10.0,14.0,82.28,73.17999999999999,1010.4399999999999,10.0,7.279999999999999,13.02,91.38,74.97999999999999,0.0,0.0,0.0,0.0,0.0,1.0
2018-10-15,2018.0,10.0,15.0,70.36,67.4,1014.6,9.36,7.500000000000002,17.8,84.25999999999999,55.32000000000001,0.0,1.0,0.0,0.0,1.0,0.6
2018-10-16,2018.0,10.0,16.0,58.52,56.64,1018.4599999999998,6.839999999999999,9.4,13.219999999999999,61.720000000000006,55.17999999999999,0.0,0.6,0.0,0.0,0.0,0.4
2018-10-17,2018.0,10.0,17.0,59.660000000000004,56.879999999999995,1021.7,8.379999999999999,8.64,12.0,64.96000000000001,56.56,0.0,0.4,0.0,0.0,0.0,1.0
2018-10-18,2018.0,10.0,18.0,63.44000000000001,58.21999999999999,1023.6199999999999,8.84,9.120000000000001,13.36,72.76,56.67999999999999,0.2,1.0,0.0,0.0,0.0,1.0
2018-10-19,2018.0,10.0,19.0,71.46,65.29999999999998,1020.7599999999999,9.780000000000001,6.58,10.8,81.02000000000001,63.34000000000001,0.0,1.0,0.0,0.0,0.0,1.0
2018-10-20,2018.0,10.0,20.0,70.26,68.03999999999999,1018.9400000000002,8.620000000000001,7.2,14.38,78.24,66.58,0.0,1.0,0.0,0.0,0.4,0.0
2018-10-21,2018.0,10.0,21.0,66.44,54.58,1022.82,9.82,10.14,15.02,73.94000000000001,59.58,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,2018.0,10.0,22.0,61.08,49.92,1021.5,9.98,5.84,9.16,69.97999999999999,53.8,0.0,0.0,0.0,0.0,0.0,1.0
2018-10-23,2018.0,10.0,23.0,59.54,53.6,1020.4400000000002,9.319999999999999,8.260000000000002,11.8,64.94000000000001,54.2,0.0,1.0,0.0,0.0,0.0,1.0
2018-10-24,2018.0,10.0,24.0,64.72,61.1,1017.14,8.559999999999999,8.4,12.620000000000001,68.62,61.21999999999999,0.0,1.0,0.0,0.0,0.0,1.0
2018-10-25,2018.0,10.0,25.0,65.67999999999999,62.120000000000005,1012.0800000000002,7.460000000000001,7.140000000000001,12.379999999999999,69.82000000000001,62.75999999999999,0.0,1.0,0.0,0.0,0.0,0.0
2018-10-26,2018.0,10.0,26.0,63.0,55.94000000000001,1014.1200000000001,9.4,3.9,8.98,77.0,53.05999999999999,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-27,2018.0,10.0,27.0,65.56,56.779999999999994,1017.0799999999999,9.18,3.02,10.18,81.97999999999999,53.260000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-28,2018.0,10.0,28.0,70.7,62.1,1019.8,8.9,4.959999999999999,9.98,84.94000000000001,58.660000000000004,0.8,0.0,0.0,0.0,0.0,0.2
2018-10-29,2018.0,10.0,29.0,72.04,62.74000000000001,1019.96,8.18,4.4399999999999995,11.6,85.56000000000002,60.2,1.0,0.2,0.0,0.0,0.0,0.0
2018-10-30,2018.0,10.0,30.0,73.94000000000001,65.5,1016.3800000000001,9.82,6.24,13.780000000000001,85.6,63.78000000000001,0.2,0.0,0.0,0.0,0.0,1.0
2018-10-31,2018.0,10.0,31.0,73.62,70.08,1013.1199999999999,8.8,5.4799999999999995,13.2,79.42,68.97999999999999,0.2,1.0,0.0,0.0,1.0,1.0
2018-11-01,2018.0,11.0,1.0,63.760000000000005,56.279999999999994,1011.46,9.02,9.34,25.560000000000002,77.0,56.6,0.2,1.0,0.0,0.0,1.0,0.0
2018-11-02,2018.0,11.0,2.0,58.46,46.940000000000005,1018.2,9.98,3.5800000000000005,8.22,72.02000000000001,47.38,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-03,2018.0,11.0,3.0,63.48,52.54,1016.3399999999999,10.0,6.619999999999999,16.2,78.28,50.66,0.0,0.0,0.0,0.0,0.0,1.0
2018-11-04,2018.0,11.0,4.0,69.1,61.92,1015.76,9.52,5.720000000000001,13.440000000000001,74.75999999999999,59.760000000000005,0.0,1.0,0.0,0.0,0.0,0.4
2018-11-05,2018.0,11.0,5.0,71.80000000000001,66.58,1012.0600000000001,9.780000000000001,6.92,16.4,85.38,62.379999999999995,0.0,0.4,0.0,0.0,0.0,0.2
2018-11-06,2018.0,11.0,6.0,79.08,74.28,1010.7,8.280000000000001,4.279999999999999,9.1,88.04,70.74,0.6,0.2,0.0,0.0,0.0,0.4
2018-11-07,2018.0,11.0,7.0,79.58000000000001,75.06,1012.0600000000001,6.7,4.48,9.959999999999999,88.62,74.16,0.4,0.4,0.0,0.0,0.4,1.0
2018-11-08,2018.0,11.0,8.0,70.96000000000001,68.79999999999998,1014.4200000000001,6.0600000000000005,5.92,9.919999999999998,81.84,66.42,0.6,1.0,0.0,0.0,0.6,1.0
2018-11-09,2018.0,11.0,9.0,60.21999999999999,57.38000000000001,1019.3800000000001,7.58,10.959999999999999,18.82,69.96,53.54,0.0,1.0,0.0,0.0,0.6,0.8
2018-11-10,2018.0,11.0,10.0,50.18,41.00000000000001,1027.34,10.0,9.32,13.6,56.779999999999994,47.34,0.0,0.8,0.0,0.0,0.0,1.0
2018-11-11,2018.0,11.0,11.0,51.44,45.92,1022.1,9.440000000000001,6.459999999999999,11.22,58.11999999999999,46.980000000000004,0.0,1.0,0.0,0.0,0.6,1.0
2018-11-12,2018.0,11.0,12.0,53.519999999999996,51.58,1015.8199999999999,7.38,9.76,17.6,56.94,47.74,0.0,1.0,0.0,0.0,0.0,0.6
2018-11-13,2018.0,11.0,13.0,41.5,34.08,1028.74,9.959999999999999,14.179999999999998,19.78,49.540000000000006,37.940000000000005,0.0,0.6,0.4,0.0,0.0,0.0
2018-11-14,2018.0,11.0,14.0,39.36,25.4,1031.84,9.940000000000001,7.4,12.379999999999999,52.879999999999995,31.160000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-15,2018.0,11.0,15.0,43.480000000000004,28.4,1027.1599999999999,10.0,2.6399999999999997,7.58,60.86,30.76,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-16,2018.0,11.0,16.0,51.58,39.8,1023.3799999999999,9.819999999999999,2.4800000000000004,7.9799999999999995,69.28,38.34,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-17,2018.0,11.0,17.0,58.040000000000006,49.3,1020.9399999999999,9.580000000000002,4.4,11.22,72.4,47.56,0.0,0.0,0.0,0.0,0.0,1.0
2018-11-18,2018.0,11.0,18.0,60.17999999999999,57.34000000000001,1020.82,8.3,5.12,10.54,65.44000000000001,53.379999999999995,0.0,1.0,0.0,0.0,0.0,1.0
2018-11-19,2018.0,11.0,19.0,49.879999999999995,48.42,1021.3,6.88,8.440000000000001,11.559999999999999,52.82000000000001,46.46,0.0,1.0,0.0,0.0,0.0,0.0
2018-11-20,2018.0,11.0,20.0,52.82000000000001,43.379999999999995,1024.52,10.0,8.48,13.219999999999999,62.8,45.56,0.0,0.0,0.0,0.0,0.0,1.0
2018-11-21,2018.0,11.0,21.0,50.1,43.68000000000001,1026.6200000000001,9.8,3.9799999999999995,11.0,59.58,42.68,0.0,1.0,0.0,0.0,0.0,1.0
2018-11-22,2018.0,11.0,22.0,55.4,48.08,1025.1799999999998,9.080000000000002,4.08,7.959999999999999,64.56,50.04,0.0,1.0,0.0,0.0,0.0,0.0
2018-11-23,2018.0,11.0,23.0,60.38000000000001,55.14,1016.2,9.72,3.3,9.98,77.4,49.38,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-24,2018.0,11.0,24.0,61.239999999999995,55.480000000000004,1010.7400000000001,7.1,2.2800000000000002,7.779999999999999,75.8,48.760000000000005,1.0,0.0,0.0,0.0,0.0,0.0
2018-11-25,2018.0,11.0,25.0,66.6,58.6,1009.8399999999999,7.88,6.860000000000001,16.02,75.97999999999999,58.58,0.4,0.0,0.0,0.0,0.0,0.0
2018-11-26,2018.0,11.0,26.0,51.919999999999995,32.0,1022.5800000000002,10.0,11.28,15.819999999999999,65.76,42.64,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-27,2018.0,11.0,27.0,47.019999999999996,31.919999999999998,1024.76,10.0,3.06,7.0200000000000005,62.660000000000004,34.64,0.0,0.0,0.0,0.0,0.0,0.0
2018-11-28,2018.0,11.0,28.0,54.760000000000005,47.12,1018.36,10.0,4.06,12.8,70.22,41.86,0.0,0.0,0.0,0.0,0.0,1.0
2018-11-29,2018.0,11.0,29.0,68.67999999999999,63.82000000000001,1013.7,9.44,6.62,14.219999999999999,76.38,63.98,0.0,1.0,0.0,0.0,0.0,0.6
2018-11-30,2018.0,11.0,30.0,71.58000000000001,68.08000000000001,1009.7,8.120000000000001,6.340000000000001,13.6,80.62,66.75999999999999,0.2,0.6,0.0,0.0,0.0,0.8
2018-12-01,2018.0,12.0,1.0,74.52000000000001,58.56,1004.64,8.74,7.8,12.0,80.05999999999999,65.75999999999999,0.0,0.8,0.0,0.0,0.0,0.0
2018-12-02,2018.0,12.0,2.0,62.160000000000004,45.1,1007.9,10.0,3.1399999999999997,8.74,79.22,47.940000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-03,2018.0,12.0,3.0,59.36,41.71999999999999,1015.5799999999999,10.0,8.88,14.02,70.82000000000001,50.58,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-04,2018.0,12.0,4.0,52.620000000000005,36.900000000000006,1024.9,10.0,7.859999999999999,10.620000000000001,63.239999999999995,43.22,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-05,2018.0,12.0,5.0,49.019999999999996,33.78,1028.94,9.98,5.12,8.94,60.459999999999994,39.36,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-06,2018.0,12.0,6.0,55.2,48.239999999999995,1024.8,9.7,4.9,9.360000000000001,64.8,43.2,0.0,1.0,0.0,0.0,0.0,1.0
2018-12-07,2018.0,12.0,7.0,65.9,63.160000000000004,1021.7400000000001,8.74,5.78,12.0,75.35999999999999,59.760000000000005,0.0,1.0,0.0,0.0,0.0,1.0
2018-12-08,2018.0,12.0,8.0,52.3,50.68,1017.4,7.5,10.44,17.84,65.82000000000001,47.160000000000004,0.0,1.0,0.0,0.0,1.0,0.4
2018-12-09,2018.0,12.0,9.0,45.720000000000006,40.34,1024.18,9.940000000000001,10.079999999999998,15.040000000000001,49.540000000000006,43.48,0.0,0.4,0.0,0.0,0.0,0.0
2018-12-10,2018.0,12.0,10.0,47.480000000000004,36.74,1028.2800000000002,9.38,4.9399999999999995,9.16,59.44,38.14,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-11,2018.0,12.0,11.0,47.14,38.16,1029.1200000000001,9.74,2.8,9.6,63.2,34.64,0.2,0.0,0.0,0.0,0.0,0.0
2018-12-12,2018.0,12.0,12.0,59.2,52.4,1019.9199999999998,10.0,6.4,12.6,69.05999999999999,47.019999999999996,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-13,2018.0,12.0,13.0,67.61999999999999,60.4,1009.1600000000001,9.319999999999999,7.779999999999999,14.6,73.76,63.98,0.2,1.0,0.0,0.0,0.8,0.8
2018-12-14,2018.0,12.0,14.0,50.14,40.760000000000005,1012.4199999999998,9.74,12.580000000000002,18.560000000000002,69.0,45.019999999999996,0.0,0.8,0.0,0.0,0.0,0.0
2018-12-15,2018.0,12.0,15.0,53.54,39.660000000000004,1020.0199999999999,10.0,9.100000000000001,13.780000000000001,64.52000000000001,46.36,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-16,2018.0,12.0,16.0,52.160000000000004,39.92,1024.86,10.0,2.2199999999999998,6.04,66.58,38.96,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-17,2018.0,12.0,17.0,57.14000000000001,49.1,1024.5,9.04,1.7799999999999998,5.1,70.66,46.96,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-18,2018.0,12.0,18.0,53.52,51.11999999999999,1020.36,4.3,2.88,9.42,65.02000000000001,44.64,1.0,0.0,0.0,0.0,0.0,1.0
2018-12-19,2018.0,12.0,19.0,57.81999999999999,55.220000000000006,1012.4199999999998,6.540000000000001,5.24,9.540000000000001,61.44,53.7,0.6,1.0,0.0,0.0,0.0,1.0
2018-12-20,2018.0,12.0,20.0,56.67999999999999,46.720000000000006,1010.72,8.919999999999998,9.219999999999999,21.939999999999998,63.8,50.62,0.4,1.0,0.0,0.0,0.0,0.0
2018-12-21,2018.0,12.0,21.0,54.379999999999995,30.2,1016.24,10.0,8.8,14.0,63.98,42.2,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-22,2018.0,12.0,22.0,57.5,46.17999999999999,1015.5,10.0,6.959999999999999,16.4,76.34,43.58,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-23,2018.0,12.0,23.0,62.1,51.46,1020.9199999999998,7.260000000000001,6.1,11.6,71.97999999999999,50.42,1.0,0.0,0.0,0.0,0.0,0.0
2018-12-24,2018.0,12.0,24.0,55.160000000000004,45.28,1024.66,9.959999999999999,6.4,10.42,65.78,46.980000000000004,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-25,2018.0,12.0,25.0,63.580000000000005,60.4,1019.5200000000001,6.4799999999999995,5.779999999999999,12.8,72.42,54.779999999999994,0.8,0.0,0.0,0.0,0.0,1.0
2018-12-26,2018.0,12.0,26.0,65.06000000000002,62.720000000000006,1016.7,8.68,10.72,21.02,70.03999999999999,61.379999999999995,0.0,1.0,0.0,0.0,0.6,1.0
2018-12-27,2018.0,12.0,27.0,66.26000000000002,59.92,1008.0600000000001,7.7,10.059999999999999,21.740000000000002,72.67999999999999,54.44,0.0,1.0,0.0,0.0,1.0,0.0
2018-12-28,2018.0,12.0,28.0,54.44,43.660000000000004,1015.1200000000001,10.0,7.1,12.819999999999999,65.24,46.62,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-29,2018.0,12.0,29.0,52.28000000000001,41.300000000000004,1020.74,10.0,9.919999999999998,13.38,60.06,48.58,0.0,0.0,0.0,0.0,0.0,1.0
2018-12-30,2018.0,12.0,30.0,47.64,43.64,1018.8799999999999,7.859999999999999,7.5,12.02,50.62,45.6,0.0,1.0,0.0,0.0,0.0,1.0
2018-12-31,2018.0,12.0,31.0,50.739999999999995,47.78,1013.2,6.56,4.36,13.6,58.42,46.24,0.8,1.0,0.0,0.0,0.0,0.2
2019-01-01,2019.0,1.0,1.0,51.92,45.68000000000001,1019.2,6.220000000000001,3.9199999999999995,12.040000000000001,65.16,41.0,1.0,0.2,0.0,0.0,0.0,1.0
2019-01-02,2019.0,1.0,2.0,54.38000000000001,49.16,1019.6,7.619999999999999,8.919999999999998,13.84,62.260000000000005,48.42,0.0,1.0,0.0,0.0,0.0,1.0
2019-01-03,2019.0,1.0,3.0,50.54,48.919999999999995,1015.0200000000001,6.739999999999999,8.459999999999999,15.0,56.36,43.48,0.0,1.0,0.0,0.0,0.2,0.0
2019-01-04,2019.0,1.0,4.0,45.92,38.94,1017.0200000000001,9.959999999999999,5.9399999999999995,12.58,62.06,36.4,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-05,2019.0,1.0,5.0,52.36,42.88,1020.6600000000001,9.52,2.1399999999999997,7.18,71.24,37.760000000000005,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-06,2019.0,1.0,6.0,56.92,51.779999999999994,1020.9,7.539999999999999,4.659999999999999,12.18,73.16,43.8,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,2019.0,1.0,7.0,65.12,59.96,1018.8199999999999,10.0,6.24,12.819999999999999,74.78,58.2,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,2019.0,1.0,8.0,66.0,60.36,1021.0600000000001,8.940000000000001,3.3,7.9799999999999995,77.8,55.06,1.0,0.0,0.0,0.0,0.0,0.0
2019-01-09,2019.0,1.0,9.0,61.08,45.779999999999994,1028.0600000000002,9.92,8.379999999999999,15.4,71.8,54.2,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-10,2019.0,1.0,10.0,51.21999999999999,35.06,1027.6399999999999,9.98,3.4800000000000004,7.9799999999999995,63.220000000000006,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-11,2019.0,1.0,11.0,54.4,44.019999999999996,1021.2,10.0,5.92,13.84,67.78,43.6,0.0,0.0,0.0,0.0,0.0,1.0
2019-01-12,2019.0,1.0,12.0,62.160000000000004,54.919999999999995,1016.72,8.940000000000001,8.52,14.219999999999999,66.97999999999999,55.58,0.2,1.0,0.0,0.0,0.0,0.0
2019-01-13,2019.0,1.0,13.0,49.54,37.46,1025.9,10.0,7.659999999999999,14.0,60.839999999999996,40.78,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-14,2019.0,1.0,14.0,46.379999999999995,36.42,1030.0399999999997,9.940000000000001,6.16,10.18,56.14000000000001,38.38,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-15,2019.0,1.0,15.0,48.8,39.779999999999994,1028.1,9.6,3.9799999999999995,7.2,54.96,43.18,0.0,0.0,0.0,0.0,0.0,1.0
2019-01-16,2019.0,1.0,16.0,54.3,49.08,1025.2599999999998,7.9,5.38,10.42,61.4,48.38,0.0,1.0,0.0,0.0,0.0,1.0
2019-01-17,2019.0,1.0,17.0,62.54,59.260000000000005,1021.0599999999998,7.360000000000001,7.239999999999999,12.18,69.64000000000001,56.17999999999999,0.0,1.0,0.0,0.0,0.0,1.0
2019-01-18,2019.0,1.0,18.0,61.160000000000004,59.379999999999995,1016.9200000000001,6.12,5.180000000000001,14.860000000000003,71.05999999999999,53.7,0.8,1.0,0.0,0.0,0.2,1.0
2019-01-19,2019.0,1.0,19.0,59.44000000000001,50.1,1013.26,9.74,14.819999999999999,24.659999999999997,71.28,47.18,0.0,1.0,0.0,0.0,1.0,0.0
2019-01-20,2019.0,1.0,20.0,41.92,26.659999999999997,1026.7800000000002,10.0,9.82,20.059999999999995,53.660000000000004,32.62,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-21,2019.0,1.0,21.0,47.080000000000005,39.06,1024.1399999999999,9.92,5.040000000000001,14.4,64.0,35.059999999999995,0.0,0.0,0.0,0.0,0.0,0.4
2019-01-22,2019.0,1.0,22.0,64.70000000000002,55.38000000000001,1014.64,9.92,11.02,19.660000000000004,73.38,58.160000000000004,0.0,0.4,0.0,0.0,0.0,1.0
2019-01-23,2019.0,1.0,23.0,49.54,42.739999999999995,1017.1199999999999,8.280000000000001,11.78,26.04,70.24,37.14,0.0,1.0,0.2,0.0,0.0,0.0
2019-01-24,2019.0,1.0,24.0,43.02,29.619999999999997,1021.1200000000001,9.98,2.9199999999999995,8.34,60.980000000000004,30.580000000000002,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-25,2019.0,1.0,25.0,47.46,35.779999999999994,1025.7599999999998,10.0,3.7600000000000002,11.040000000000001,61.85999999999999,35.44,0.0,0.0,0.0,0.0,0.0,0.8
2019-01-26,2019.0,1.0,26.0,51.739999999999995,44.160000000000004,1023.7,9.919999999999998,4.0,9.559999999999999,64.97999999999999,40.22,0.0,0.8,0.0,0.0,0.0,0.8
2019-01-27,2019.0,1.0,27.0,56.220000000000006,48.36,1021.14,9.24,4.14,10.18,66.14000000000001,45.58,0.6,0.8,0.0,0.0,0.0,0.0
2019-01-28,2019.0,1.0,28.0,56.2,47.04,1014.4,9.9,5.5,11.959999999999999,71.84,44.42,0.0,0.0,0.0,0.0,0.0,1.0
2019-01-29,2019.0,1.0,29.0,48.3,30.3,1022.3,9.819999999999999,11.72,21.22,66.54,37.56,0.0,1.0,0.0,0.0,0.4,0.0
2019-01-30,2019.0,1.0,30.0,45.62,26.360000000000003,1025.1399999999999,10.0,6.0,10.78,52.04,40.42,0.0,0.0,0.0,0.0,0.0,1.0
2019-01-31,2019.0,1.0,31.0,52.260000000000005,46.05999999999999,1022.1,8.940000000000001,7.540000000000001,12.64,59.4,45.540000000000006,0.0,1.0,0.0,0.0,0.0,1.0
2019-02-01,2019.0,2.0,1.0,59.220000000000006,57.46,1019.64,4.760000000000001,5.820000000000001,10.6,68.22,54.36,0.4,1.0,0.0,0.0,0.0,0.0
2019-02-02,2019.0,2.0,2.0,60.839999999999996,58.46,1019.8799999999999,7.06,6.4,10.360000000000001,65.82000000000001,57.44,0.4,0.0,0.0,0.0,0.0,1.0
2019-02-03,2019.0,2.0,3.0,62.96,61.6,1015.22,4.62,5.22,10.139999999999999,71.53999999999999,58.519999999999996,0.2,1.0,0.0,0.0,0.0,0.0
2019-02-04,2019.0,2.0,4.0,69.56,66.82000000000001,1012.72,4.9,4.840000000000001,8.540000000000001,77.0,65.0,1.0,0.0,0.0,0.0,0.0,0.2
2019-02-05,2019.0,2.0,5.0,70.72,68.1,1013.32,5.5,5.68,10.6,76.82,66.66,0.4,0.2,0.0,0.0,0.0,0.4
2019-02-06,2019.0,2.0,6.0,73.35999999999999,68.6,1013.04,8.66,9.219999999999999,15.2,80.44,69.85999999999999,0.0,0.4,0.0,0.0,0.0,1.0
2019-02-07,2019.0,2.0,7.0,69.46000000000001,64.52000000000001,1015.1400000000001,8.84,10.98,19.04,77.12,55.17999999999999,0.0,1.0,0.0,0.0,0.0,0.8
2019-02-08,2019.0,2.0,8.0,43.17999999999999,28.520000000000003,1030.6399999999999,10.0,13.7,17.84,55.17999999999999,38.72,0.0,0.8,0.4,0.0,0.0,0.2
2019-02-09,2019.0,2.0,9.0,40.620000000000005,29.660000000000004,1032.92,9.98,9.459999999999999,13.6,45.28,37.96,0.0,0.2,0.0,0.0,0.0,0.0
2019-02-10,2019.0,2.0,10.0,52.82000000000001,45.18000000000001,1024.4,9.62,7.919999999999999,12.040000000000001,68.4,43.04,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-11,2019.0,2.0,11.0,66.67999999999999,64.4,1014.68,4.9799999999999995,7.1,12.42,75.17999999999999,61.660000000000004,0.8,1.0,0.0,0.0,0.0,1.0
2019-02-12,2019.0,2.0,12.0,64.30000000000001,51.86,1017.4199999999998,9.620000000000001,9.919999999999998,16.240000000000002,71.84,56.96,0.0,1.0,0.0,0.0,0.2,0.0
2019-02-13,2019.0,2.0,13.0,52.36,37.44,1025.76,10.0,5.26,11.879999999999999,65.78,37.96,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-14,2019.0,2.0,14.0,61.0,52.379999999999995,1015.8799999999999,9.98,7.4,17.04,75.76,48.64,0.0,0.0,0.0,0.0,0.0,0.0
2019-02-15,2019.0,2.0,15.0,66.42,61.779999999999994,1009.72,8.2,6.7,12.64,77.17999999999999,55.160000000000004,0.4,0.0,0.0,0.0,0.0,0.4
2019-02-16,2019.0,2.0,16.0,66.3,62.779999999999994,1007.9399999999999,5.56,4.960000000000001,11.379999999999999,72.82000000000001,58.779999999999994,0.2,0.4,0.0,0.0,0.0,1.0
2019-02-17,2019.0,2.0,17.0,63.28000000000001,58.620000000000005,1007.0800000000002,7.06,7.459999999999999,15.819999999999999,70.04,56.239999999999995,0.0,1.0,0.0,0.0,0.0,0.0
2019-02-18,2019.0,2.0,18.0,54.56,37.6,1018.6200000000001,10.0,12.3,17.660000000000004,66.97999999999999,46.739999999999995,0.0,0.0,0.0,0.0,0.0,1.0
2019-02-19,2019.0,2.0,19.0,50.8,41.540000000000006,1017.22,7.080000000000001,10.1,15.819999999999999,62.02,46.34,0.0,1.0,0.0,0.0,0.0,1.0
2019-02-20,2019.0,2.0,20.0,51.620000000000005,45.18000000000001,1013.4,7.539999999999999,7.56,10.94,65.35999999999999,45.5,0.0,1.0,0.0,0.0,0.0,1.0
2019-02-21,2019.0,2.0,21.0,54.17999999999999,48.39999999999999,1013.8800000000001,6.640000000000001,7.58,11.620000000000001,62.98,50.26,0.0,1.0,0.0,0.0,0.4,1.0
2019-02-22,2019.0,2.0,22.0,55.94,54.96,1013.6,2.4199999999999995,6.640000000000001,10.18,72.16,50.62,1.0,1.0,0.0,0.0,0.0,0.8
2019-02-23,2019.0,2.0,23.0,70.94,63.7,1011.6599999999999,5.36,7.5600000000000005,15.440000000000001,77.43999999999998,62.96,0.8,0.8,0.0,0.0,0.0,0.2
2019-02-24,2019.0,2.0,24.0,59.779999999999994,34.5,1022.6600000000001,10.0,7.56,13.6,71.84,48.58,0.0,0.2,0.0,0.0,0.0,1.0
2019-02-25,2019.0,2.0,25.0,54.660000000000004,39.0,1025.8799999999999,9.819999999999999,7.44,13.4,65.0,48.82,0.0,1.0,0.0,0.0,1.0,1.0
2019-02-26,2019.0,2.0,26.0,57.3,55.88000000000001,1021.5800000000002,5.5,7.659999999999999,11.58,62.52,52.879999999999995,0.2,1.0,0.0,0.0,0.8,1.0
2019-02-27,2019.0,2.0,27.0,64.44,63.48,1017.8,3.06,4.9,13.02,73.78,59.1,1.0,1.0,0.0,0.0,1.0,1.0
2019-02-28,2019.0,2.0,28.0,58.74000000000001,57.720000000000006,1016.9799999999999,2.92,5.62,11.620000000000001,70.38,46.9,1.0,1.0,0.0,0.0,0.2,0.8
2019-03-01,2019.0,3.0,1.0,51.419999999999995,48.620000000000005,1017.74,5.74,5.3,9.559999999999999,65.76000000000002,45.68,0.0,0.8,0.0,0.0,0.0,0.4
2019-03-02,2019.0,3.0,2.0,63.04,59.64,1017.36,5.119999999999999,4.76,8.72,73.78,55.120000000000005,0.4,0.4,0.0,0.0,0.0,1.0
2019-03-03,2019.0,3.0,3.0,60.38000000000001,58.0,1015.2,5.4,7.82,18.2,70.46,50.0,0.8,1.0,0.0,0.0,0.0,0.4
2019-03-04,2019.0,3.0,4.0,40.28,32.8,1024.1200000000001,9.719999999999999,12.579999999999998,17.48,50.0,35.82,0.0,0.4,0.0,0.0,0.0,0.0
2019-03-05,2019.0,3.0,5.0,38.0,20.14,1030.34,10.0,9.9,13.8,50.22,30.540000000000003,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-06,2019.0,3.0,6.0,44.9,27.52,1031.7800000000002,10.0,6.5200000000000005,13.219999999999999,58.2,33.459999999999994,0.0,0.0,0.0,0.0,0.0,0.8
2019-03-07,2019.0,3.0,7.0,59.56,53.419999999999995,1022.9799999999999,9.2,6.279999999999999,11.42,71.2,51.86,0.0,0.8,0.0,0.0,0.0,0.6
2019-03-08,2019.0,3.0,8.0,71.9,67.9,1015.14,8.44,9.400000000000002,14.6,81.02000000000001,67.78,0.0,0.6,0.0,0.0,0.0,0.4
2019-03-09,2019.0,3.0,9.0,74.38000000000001,68.53999999999999,1010.2400000000001,9.02,9.940000000000001,15.620000000000001,81.97999999999999,70.22,0.0,0.4,0.0,0.0,0.0,0.4
2019-03-10,2019.0,3.0,10.0,72.8,69.04,1014.1800000000001,5.5,5.0,10.959999999999999,80.24,67.96,1.0,0.4,0.0,0.0,0.0,0.2
2019-03-11,2019.0,3.0,11.0,73.35999999999999,68.89999999999999,1018.6600000000001,6.860000000000001,6.12,11.22,82.38,68.22,0.8,0.2,0.0,0.0,0.0,0.6
2019-03-12,2019.0,3.0,12.0,68.54,66.36,1019.8,5.539999999999999,9.24,15.62,76.97999999999999,64.97999999999999,0.4,0.6,0.0,0.0,0.0,1.0
2019-03-13,2019.0,3.0,13.0,71.03999999999999,68.08,1008.8799999999999,7.68,12.8,21.02,74.92,65.2,0.0,1.0,0.0,0.0,0.2,0.8
2019-03-14,2019.0,3.0,14.0,72.54,58.64,1011.5600000000001,8.4,10.4,15.960000000000003,77.4,63.379999999999995,0.0,0.8,0.0,0.0,0.0,0.4
2019-03-15,2019.0,3.0,15.0,59.720000000000006,35.260000000000005,1023.5799999999999,10.0,11.16,16.880000000000003,71.22,51.85999999999999,0.0,0.4,0.0,0.0,0.2,0.0
